date,open,high,low,close,tick_volume,spread,returns,log_returns,tr,atr_14,atr_mean_16,atr_mean_48,atr_rel_16,atr_rel_48
2023-07-13 03:00:00,1.11403,1.11451,1.11375,1.11381,1408,0,-0.0001885064900092,-0.0001885242595907,0.0007599999999998719,0.0017464285714285615,0.0015491517857143177,0.0012004017857142884,1.1273450332843138,1.4548700211982482
2023-07-13 04:00:00,1.11381,1.11456,1.11365,1.11449,1631,0,0.0006105170540755,0.000610330764357,0.0009099999999999664,0.001732142857142833,0.001603571428571458,0.001216339285714288,1.0801781737193414,1.42406224766936
2023-07-13 05:00:00,1.11449,1.11474,1.11394,1.1146,1369,0,9.8699853744888e-05,9.86949832347998e-05,0.0008000000000001339,0.0013807142857142748,0.0016346875000000274,0.001225059523809526,0.8446350055984717,1.1270589378552924
2023-07-13 06:00:00,1.1146,1.11488,1.11424,1.11457,1099,0,-2.691548537592237e-05,-2.6915847604098588e-05,0.000640000000000196,0.0011099999999999919,0.0016491071428571674,0.0012306696428571447,0.6730914997292757,0.9019479812819596
2023-07-13 07:00:00,1.11457,1.11486,1.11406,1.11411,849,0,-0.0004127152175279,-0.0004128004078937,0.0007999999999999119,0.000917857142857129,0.001628750000000022,0.001233660714285716,0.5635347001425121,0.7440110009408577
2023-07-13 08:00:00,1.11411,1.11433,1.11296,1.11311,1885,0,-0.0008975774384933,-0.0008979805023278,0.0013700000000000934,0.0009092857142857077,0.0015894642857143043,0.0012367708333333354,0.5720705538703409,0.7352095390501794
2023-07-13 09:00:00,1.11309,1.11501,1.11307,1.11484,3964,0,0.0015542039870273,0.0015529974619729,0.0019400000000000528,0.0009549999999999916,0.0015416964285714435,0.0012391666666666688,0.6194475010134824,0.7706792199058425
2023-07-13 10:00:00,1.11484,1.11578,1.11361,1.11554,5833,0,0.0006278927917906,0.0006276957495882,0.0021700000000000053,0.0010528571428571412,0.0014992857142857258,0.0012426934523809548,0.7022391615054723,0.847238022249096
2023-07-13 11:00:00,1.11554,1.11701,1.11502,1.1161,4598,0,0.0005019990318591,0.0005018730724976,0.0019900000000001583,0.0011092857142857174,0.0014583928571428656,0.0012465625000000027,0.7606220154279395,0.8898757296852063
2023-07-13 12:00:00,1.1161,1.11744,1.11552,1.11728,3498,0,0.0010572529343249,0.0010566944360559,0.0019199999999999218,0.001197142857142865,0.001421562500000006,0.0012511607142857175,0.8421317086957907,0.9568258046100088
2023-07-13 13:00:00,1.11728,1.11737,1.11593,1.11715,3351,0,-0.0001163540025777,-0.0001163607722297,0.0014399999999998858,0.0012242857142857094,0.0013844642857142886,0.001255699404761908,0.8843028505094749,0.9749831127122699
2023-07-13 14:00:00,1.11715,1.1178,1.11686,1.11744,2851,0,0.0002595891330616,0.0002595554456324,0.0009399999999999409,0.0012328571428571466,0.0013495089285714293,0.0012579910714285744,0.9135598266565242,0.9800205827034323
2023-07-13 15:00:00,1.11745,1.11893,1.11614,1.11797,9272,0,0.0004742983963343,0.0004741859524032,0.00279000000000007,0.0013642857142857226,0.0013247321428571418,0.0012615773809523838,1.0298577879625332,1.0814126306353105
2023-07-13 16:00:00,1.11799,1.11951,1.11763,1.11943,8085,0,0.0013059384419975,0.0013050864460792,0.0018800000000001038,0.001453571428571451,0.0013055803571428567,0.0012656696428571463,1.1133527098649516,1.1484603717682063
2023-07-13 17:00:00,1.11944,1.1196,1.11805,1.11959,6624,0,0.000142929883959,0.0001429196704563,0.0015499999999999403,0.0015100000000000272,0.0012897321428571426,0.0012697767857142897,1.1707857390100593,1.1891853883205183
2023-07-13 18:00:00,1.11958,1.11967,1.11859,1.11928,3926,0,-0.0002768870747327,-0.0002769254150362,0.0010799999999999699,0.0015221428571428846,0.0012761160714285721,0.0012740029761904813,1.192793423124037,1.1947718220363899
2023-07-13 19:00:00,1.11929,1.12089,1.11918,1.12059,3364,0,0.0011703952540917,0.0011697108755099,0.0017099999999998783,0.0015871428571428664,0.0012661607142857162,0.001279880952380958,1.25350821521755,1.2400706910985044
2023-07-13 20:00:00,1.12058,1.12185,1.12023,1.12158,2430,0,0.0008834631756486,0.0008830731517549,0.0016199999999999548,0.001657142857142849,0.0012614732142857174,0.001287232142857149,1.3136567930070329,1.2873690781715905
2023-07-13 21:00:00,1.12157,1.12227,1.12132,1.12226,2154,0,0.0006062875586225,0.0006061038405742,0.0009500000000000064,0.0016678571428571415,0.0012794196428571464,0.0012940178571428638,1.3036044523535317,1.288898088732484
2023-07-13 22:00:00,1.12226,1.12271,1.12193,1.12264,2129,0,0.0003386024628875,0.0003385451500107,0.0007800000000000029,0.0016257142857142779,0.0013116517857142893,0.0013010863095238164,1.2394404547156233,1.2495053355140382
2023-07-13 23:00:00,1.12262,1.12279,1.12242,1.12252,995,0,-0.0001068909000214,-0.0001068966132608,0.00036999999999998145,0.0015135714285714158,0.0013488839285714321,0.001308229166666674,1.1220916763196962,1.15696199651927
2023-07-14 00:00:00,1.12257,1.12257,1.12028,1.12238,713,0,-0.0001247193813919,-0.0001247271595006,0.0022900000000001253,0.0015221428571428528,0.0013871875000000037,0.001316101190476198,1.0972870337592062,1.156554578141597
2023-07-14 01:00:00,1.12241,1.12296,1.12215,1.12245,749,0,6.236746912802182e-05,6.236552435827893e-05,0.0008099999999999774,0.0014378571428571257,0.0014173660714285746,0.0013232886904761983,1.0144571482566236,1.0865785774528904
2023-07-14 02:00:00,1.12248,1.12281,1.12215,1.12231,725,0,-0.0001247271593389,-0.0001247349384179,0.000660000000000105,0.0013478571428571387,0.0014358035714285744,0.001329821428571437,0.93874759032398,1.0135625083926318
2023-07-14 03:00:00,1.1223,1.12247,1.12133,1.12227,2293,0,-3.564077661233345e-05,-3.564141175990369e-05,0.001140000000000141,0.0013264285714285856,0.0014493750000000036,0.0013358035714285804,0.915172796155986,0.9929817525566512
2023-07-14 04:00:00,1.12227,1.12337,1.12222,1.12331,2364,0,0.0009266932199916,0.0009262641049145,0.0011499999999999844,0.0013414285714285887,0.0014583928571428614,0.0013435863095238197,0.9197991918697287,0.9983940457863137
2023-07-14 05:00:00,1.12328,1.12386,1.12312,1.12354,1384,0,0.0002047520274901,0.0002047310686546,0.000740000000000185,0.0011950000000000255,0.0014565625000000062,0.0013490625000000115,0.8204248015447468,0.8858003242992932
2023-07-14 06:00:00,1.12354,1.12429,1.12336,1.12413,1182,0,0.0005251259412215,0.0005249881108445,0.0009300000000000974,0.001127142857142882,0.0014499553571428647,0.0013544940476190599,0.7773638350934582,0.8321504691173671
2023-07-14 07:00:00,1.12413,1.12413,1.12328,1.12332,1076,0,-0.0007205572309252,-0.0007208169570592,0.0008500000000000174,0.0010771428571428876,0.0014320089285714376,0.001359985119047632,0.7521900427097462,0.7920254729678126
2023-07-14 08:00:00,1.12332,1.12353,1.12183,1.12193,1761,0,-0.0012374034113165,-0.0012381696270615,0.0016999999999998128,0.0011214285714285907,0.0014112500000000086,0.001366056547619061,0.7946349487536466,0.8209239752067077
2023-07-14 09:00:00,1.12193,1.12257,1.12056,1.12102,3126,0,-0.0008111022969349,-0.0008114314183824,0.0020100000000000673,0.0011428571428571757,0.0013883035714285805,0.0013721130952381092,0.8232040645700871,0.8329175975533201
2023-07-14 10:00:00,1.12101,1.12217,1.12043,1.12216,3406,0,0.0010169310092595,0.0010164142852062,0.0017399999999998528,0.0011514285714285968,0.0013651339285714376,0.0013781845238095382,0.8434546584257301,0.835467639881669
2023-07-14 11:00:00,1.12215,1.12358,1.12213,1.12313,3666,0,0.0008644043630141,0.0008640309807161,0.0014499999999999513,0.0011871428571428786,0.0013401339285714384,0.001385148809523824,0.8858389686531958,0.8570507724372124
2023-07-14 12:00:00,1.12313,1.1245,1.12263,1.12269,3283,0,-0.0003917623071237,-0.0003918390660245,0.0018700000000000383,0.0012650000000000241,0.0013156250000000117,0.0013935565476190625,0.9615201900237628,0.9077493139128933
2023-07-14 13:00:00,1.12268,1.12268,1.12157,1.12203,2927,0,-0.000587873767469,-0.0005880466330043,0.0011200000000000099,0.0013185714285714547,0.0012937946428571562,0.0014026339285714432,1.019150477899323,0.9400681116521938
2023-07-14 14:00:00,1.12204,1.12343,1.12194,1.12244,2905,0,0.0003654091245333,0.0003653423788783,0.0014899999999999913,0.001261428571428588,0.0012710267857143009,0.0014105952380952524,0.99244845632398,0.8942526795510196
2023-07-14 15:00:00,1.12244,1.12272,1.12099,1.12258,4962,0,0.0001247282705532,0.0001247204926292,0.0017300000000000093,0.001327142857142876,0.001259375000000017,0.0014123363095238236,1.0538107054236092,0.9396790609952731
2023-07-14 16:00:00,1.12258,1.12441,1.12177,1.12397,4916,0,0.0012382191024247,0.0012374531413717,0.0026399999999999757,0.0014685714285714382,0.0012560267857143034,0.0014108928571428703,1.1692198329482761,1.0408809011517501
2023-07-14 17:00:00,1.12344,1.12444,1.1215,1.12417,12322,0,0.0001779406923672,0.0001779248627999,0.0029400000000001647,0.0015971428571428684,0.0012659821428571624,0.0014083482142857268,1.261584032724441,1.134053951247343
2023-07-14 18:00:00,1.12418,1.12444,1.1235,1.12357,3651,0,-0.0005337271053309,-0.0005338695883427,0.0009400000000001629,0.0015821428571428811,0.0012806250000000215,0.0014052380952381072,1.2354458620930049,1.125889528973237
2023-07-14 19:00:00,1.12357,1.12432,1.12331,1.12395,2206,0,0.0003382076773144,0.0003381504979898,0.0010099999999999554,0.001601428571428579,0.001297812500000021,0.00140186011904763,1.2339444807540019,1.1423597473594784
2023-07-14 20:00:00,1.12399,1.12399,1.12265,1.12342,2071,0,-0.0004715512255882,-0.0004716624408312,0.0013400000000001189,0.0016307142857142948,0.0013158928571428774,0.0013986160714285817,1.2392454878545136,1.165948482236903
2023-07-14 21:00:00,1.12342,1.12367,1.12314,1.12341,1813,0,-8.901390397220155e-06,-8.901430014830759e-06,0.0005299999999999194,0.001607857142857145,0.0013416964285714475,0.0013942410714285808,1.1983762560723876,1.153213153597381
2023-07-14 22:00:00,1.12342,1.12342,1.12302,1.12303,233,0,-0.0003382558460401,-0.0003383130674528,0.000400000000000178,0.0015150000000000283,0.001365937500000019,0.001388467261904771,1.1091283459162715,1.091131236268166
2023-07-17 00:00:00,1.12288,1.12345,1.12195,1.12289,358,0,-0.0001246627427584,-0.000124670513804,0.0015000000000000568,0.001478571428571456,0.0013910267857143047,0.0013825892857142945,1.0629352674989623,1.069422021310959
2023-07-17 01:00:00,1.12293,1.12314,1.1224,1.1225,584,0,-0.0003473180810229,-0.0003473784099169,0.0007399999999999629,0.0014071428571428926,0.0014088839285714486,0.0013752380952381047,0.9987642193985977,1.0231994459833982
2023-07-17 02:00:00,1.1225,1.12293,1.12229,1.12269,790,0,0.0001692650334075,0.000169250709698,0.0006399999999999739,0.0013492857142857512,0.0014217857142857346,0.0013666071428571527,0.9490077869882063,0.9873252319352087
2023-07-17 03:00:00,1.12273,1.12297,1.12232,1.12246,920,0,-0.0002048651007846,-0.0002048860885059,0.0006500000000000394,0.0012621428571428942,0.0014287053571428782,0.0013566517857142959,0.8834171796394217,0.9303366349666201
2023-07-17 04:00:00,1.12246,1.12273,1.12171,1.12177,1570,0,-0.0006147212372824,-0.0006149102558486,0.0010200000000000209,0.0012550000000000378,0.0014329464285714505,0.0013464136904762017,0.8758178079631259,0.9321057925043583
2023-07-17 05:00:00,1.12175,1.12279,1.12145,1.12265,1367,0,0.0007844745357783,0.000784166996457,0.0013399999999998968,0.0012442857142857453,0.0014316517857143082,0.0013362500000000126,0.8691259471764089,0.931177335293346
2023-07-17 06:00:00,1.12265,1.12284,1.12244,1.12265,741,0,0.0,0.0,0.00039999999999995595,0.0011492857142857416,0.0014210714285714512,0.0013314285714285847,0.8087459160593177,0.8631974248927157
2023-07-17 07:00:00,1.12265,1.12275,1.12224,1.1227,711,0,4.453747828803145e-05,4.4536486523992326e-05,0.0005100000000000104,0.000997142857142887,0.0014045535714285948,0.001329077380952395,0.7099357955629108,0.7502519201916978
2023-07-17 08:00:00,1.1227,1.12345,1.12221,1.12326,1282,0,0.0004987975416406,0.0004986731834981,0.0012400000000001299,0.000875714285714313,0.0013763392857143097,0.0013281994047619197,0.6362633798248546,0.6593244075962262
2023-07-17 09:00:00,1.12326,1.124,1.12226,1.12333,2515,0,6.231860833638692e-05,6.231666661258435e-05,0.0017400000000000748,0.0009328571428571639,0.0013428571428571675,0.0013286904761904918,0.6946808510638327,0.7020876265567677
2023-07-17 10:00:00,1.12332,1.12452,1.12296,1.12449,3626,0,0.0010326440137804,0.0010321112037213,0.0015600000000000058,0.0009721428571428817,0.0013037946428571682,0.001329047619047635,0.7456257490155839,0.7314582586886517
2023-07-17 11:00:00,1.12448,1.12488,1.12365,1.1238,3013,0,-0.0006136115038818,-0.0006137998404682,0.0012300000000000644,0.000964285714285735,0.0012651785714285965,0.0013272023809523976,0.7621736062103047,0.7265551419473536
2023-07-17 12:00:00,1.1238,1.1245,1.12346,1.12435,2437,0,0.0004894109272113,0.0004892912047442,0.001040000000000152,0.001000714285714323,0.0012276339285714557,0.0013249404761904934,0.8151569147969141,0.755289995058197
2023-07-17 13:00:00,1.12433,1.12437,1.12309,1.12313,1910,0,-0.0010850713745719,-0.0010856604907098,0.0012800000000001699,0.0010635714285714653,0.001192187500000029,0.001322157738095256,0.8921175809773543,0.8044209839165495
2023-07-17 14:00:00,1.12313,1.12377,1.12292,1.12339,1678,0,0.000231495908755,0.0002314691177117,0.0008500000000000174,0.0010171428571428911,0.0011552678571428879,0.0013178422619047805,0.8804389829198607,0.7718244334285767
2023-07-17 15:00:00,1.12338,1.12371,1.12209,1.12356,4827,0,0.0001513276778319,0.0001513162289539,0.0016199999999999548,0.0010800000000000334,0.0011280803571428882,0.0013146577380952573,0.9573786061973201,0.8215065934688005
2023-07-17 16:00:00,1.12356,1.12359,1.12033,1.12213,5296,0,-0.0012727402185906,-0.0012735508403029,0.0032600000000000406,0.0012671428571428953,0.0011148660714286032,0.0013126339285714486,1.1365875145156787,0.9653436724143938
2023-07-17 17:00:00,1.12214,1.12334,1.12177,1.12322,3614,0,0.0009713669539179,0.0009708954823283,0.0015700000000000713,0.0013328571428571831,0.0011102232142857463,0.0013101190476190678,1.200530781293982,1.0173557473875663
2023-07-17 18:00:00,1.12322,1.1238,1.12254,1.12352,2315,0,0.000267089261231,0.0002670535992441,0.0012599999999998168,0.0013500000000000259,0.0011102678571428886,0.0013067857142857345,1.2159227985524617,1.0330691445750244
2023-07-17 19:00:00,1.12354,1.12383,1.12301,1.1233,1110,0,-0.0001958131586443,-0.0001958323325439,0.0008200000000000429,0.0013128571428571792,0.0011134375000000313,0.0013024255952381158,1.179102682330299,1.0080093232636111
2023-07-17 20:00:00,1.1233,1.12444,1.12322,1.12405,2024,0,0.0006676755986825,0.0006674528024948,0.0012199999999999989,0.0013714285714286106,0.001120714285714317,0.0012979315476190688,1.2237093690248573,1.0566262711961698
2023-07-17 21:00:00,1.12405,1.12442,1.12393,1.12431,1675,0,0.0002313064365464,0.0002312796893371,0.0004899999999998794,0.0013700000000000298,0.0011285714285714599,0.0012919494047619266,1.213924050632904,1.06041304322787
2023-07-17 22:00:00,1.12431,1.12461,1.12413,1.12439,1144,0,7.115475269281468e-05,7.115222131347837e-05,0.00048000000000003595,0.001315714285714309,0.0011389732142857453,0.0012846130952381175,1.1551757927331054,1.024210550703149
2023-07-17 23:00:00,1.1244,1.1244,1.12314,1.12314,908,0,-0.0011117139070963,-0.001112332319376,0.0012600000000000389,0.001281428571428592,0.001156741071428602,0.0012774404761904993,1.107792057427336,1.0031219421275783
2023-07-18 00:00:00,1.12314,1.1239,1.12308,1.12361,355,0,0.000418469647595,0.0004183821135914,0.0008199999999998209,0.001228571428571436,0.001178794642857172,0.0012715029761904996,1.0422268509751746,0.9662355901456958
2023-07-18 01:00:00,1.12362,1.12401,1.12361,1.12392,405,0,0.0002758964409359,0.0002758583885117,0.00039999999999995595,0.001169285714285714,0.0011935714285714566,0.0012641517857143092,0.9796529024535974,0.9249567397676134
2023-07-18 02:00:00,1.12393,1.12398,1.1237,1.12375,472,0,-0.0001512563171756,-0.0001512677575659,0.000280000000000058,0.001114999999999993,0.001202500000000026,0.001257425595238119,0.9272349272349013,0.8867323873655086
2023-07-18 03:00:00,1.12375,1.12464,1.12347,1.12418,1427,0,0.0003826473859842,0.0003825741951435,0.0011700000000001154,0.0011071428571428463,0.0012114285714285955,0.0012524107142857378,0.9139150943395955,0.8840094104227308
2023-07-18 04:00:00,1.12419,1.12558,1.12385,1.1245,2778,0,0.0002846519240691,0.0002846114183966,0.0017300000000000093,0.0011699999999999885,0.0012220089285714495,0.0012491517857143087,0.9574398129543453,0.9366355741395683
2023-07-18 05:00:00,1.12451,1.12488,1.12432,1.12476,1274,0,0.0002312138728322,0.0002311871470242,0.000560000000000116,0.0010942857142857143,0.00122392857142859,0.0012440029761904988,0.8940764517070189,0.8796487912245495
2023-07-18 06:00:00,1.12476,1.12547,1.12445,1.12538,1431,0,0.0005512287065685,0.0005510768358328,0.0010200000000000209,0.0009342857142857129,0.0012187500000000165,0.0012385714285714506,0.7665934065933951,0.7543252595155564
2023-07-18 07:00:00,1.12539,1.12564,1.12503,1.12518,1280,0,-0.0001777177486715,-0.0001777335423419,0.0006099999999999994,0.0008657142857142792,0.0012053571428571569,0.0012331250000000213,0.7182222222222084,0.7020490913040156
2023-07-18 08:00:00,1.12518,1.12641,1.12495,1.12502,1821,0,-0.0001421994703071,-0.0001422095816103,0.0014600000000000168,0.0008800000000000077,0.0011811607142857264,0.0012290178571428782,0.7450298586438874,0.7160188884852828
2023-07-18 09:00:00,1.12502,1.12573,1.12404,1.12563,3161,0,0.0005422125828873,0.000542065638759,0.0016899999999999693,0.0009421428571428596,0.0011567410714285811,0.0012252827380952586,0.8144803365366013,0.768918738386416
2023-07-18 10:00:00,1.12562,1.12758,1.12432,1.12539,6737,0,-0.0002132139335305,-0.0002132366668527,0.0032600000000000406,0.0010878571428571484,0.0011403571428571513,0.0012241369047619247,0.9539617914187263,0.8886727772239817
2023-07-18 11:00:00,1.1254,1.1256,1.12281,1.12369,4719,0,-0.0015105874407981,-0.0015117295282998,0.002789999999999848,0.0012521428571428603,0.0011365625000000063,0.0012262351190476387,1.1016929180250565,1.0211278715580605
2023-07-18 12:00:00,1.12373,1.12494,1.1237,1.12488,2476,0,0.0010590109371801,0.0010584505806785,0.0012499999999999734,0.001307142857142856,0.0011325446428571467,0.0012287351190476382,1.154164531514836,1.0638117498879576
2023-07-18 13:00:00,1.12489,1.12601,1.1247,1.12573,2684,0,0.0007556361567453,0.0007553508074824,0.0013099999999999223,0.0013107142857142762,0.001128839285714287,0.0012296875000000183,1.1611168235387073,1.0658921764385314
2023-07-18 14:00:00,1.12572,1.12578,1.12419,1.12534,2710,0,-0.0003464418643901,-0.0003465018892366,0.0015899999999999803,0.0013657142857142876,0.0011319642857142856,0.0012306696428571607,1.2064994478624407,1.1097326513584937
2023-07-18 15:00:00,1.12534,1.12698,1.12231,1.12397,10705,0,-0.0012174098494678,-0.0012181514948239,0.004670000000000174,0.0016707142857143031,0.0011562946428571425,0.0012391964285714465,1.4448862978263544,1.3482239354420293
2023-07-18 16:00:00,1.12398,1.1246,1.12168,1.12266,10383,0,-0.0011655115350053,-0.0011661912717864,0.0029200000000000337,0.00185928571428573,0.001195714285714286,0.0012502827380952558,1.5549581839904547,1.487092205334499
2023-07-18 17:00:00,1.12265,1.12402,1.12251,1.12369,9282,0,0.000917463880427,0.000917043267686,0.0015100000000001224,0.0018835714285714447,0.0012403571428571442,0.0012589285714285894,1.518571839907872,1.4961702127659489
2023-07-18 18:00:00,1.1237,1.12455,1.12212,1.12226,3800,0,-0.0012725929749308,-0.0012734034090122,0.002429999999999932,0.0019335714285714392,0.0012915178571428598,0.0012659375000000181,1.4971310058762581,1.5273830094861804
2023-07-18 19:00:00,1.12227,1.12285,1.12089,1.12148,2245,0,-0.0006950261080319,-0.0006952677506491,0.0019599999999999618,0.0020335714285714284,0.001349419642857146,0.0012753422619047794,1.5069970556125283,1.5945299464429263
2023-07-18 20:00:00,1.12148,1.12211,1.12094,1.12189,1443,0,0.0003655883297071,0.0003655215185767,0.0011699999999998933,0.0020442857142857047,0.0014040625000000034,0.0012845684523809695,1.4559791421576316,1.5914182778633448
2023-07-18 21:00:00,1.12189,1.12311,1.12138,1.1229,1903,0,0.0009002665145423,0.0008998615176955,0.0017300000000000093,0.0021242857142857057,0.0014684375000000027,0.0012948511904762071,1.4466299820630444,1.6405635874686555
2023-07-18 22:00:00,1.1229,1.12308,1.12244,1.12301,1782,0,9.796063763478637e-05,9.79558398048532e-05,0.0006399999999999739,0.002065714285714274,0.0015391517857142878,0.0013043898809523974,1.3421121327261558,1.5836632251440017
2023-07-18 23:00:00,1.12302,1.12315,1.12265,1.1228,1071,0,-0.0001869974443683,-0.0001870149305703,0.000500000000000167,0.001980714285714288,0.0016088392857142883,0.0013140922619047778,1.2311449026028076,1.5072870780345673
2023-07-19 00:00:00,1.12263,1.12294,1.12232,1.12267,375,0,-0.0001157819736372,-0.0001157886768873,0.0006200000000000649,0.0017921428571428613,0.0016658482142857167,0.0013206250000000154,1.0758140158113367,1.3570414441214125
2023-07-19 01:00:00,1.12261,1.12326,1.12259,1.12314,447,0,0.0004186448377527,0.0004185572304527,0.0006699999999999484,0.001640714285714297,0.0017095089285714315,0.0013254910714285862,0.9597576580576134,1.2378161732511483
2023-07-19 02:00:00,1.12314,1.12321,1.12249,1.12279,965,0,-0.0003116263333156,-0.0003116748988912,0.0007200000000000539,0.0016028571428571598,0.0017416964285714323,0.0013307738095238242,0.9202850258881504,1.204454980543006
2023-07-19 03:00:00,1.12279,1.12327,1.12269,1.12296,1299,0,0.0001514085447857,0.0001513970836689,0.0005800000000000249,0.00155071428571431,0.001760357142857148,0.0013367857142857287,0.8809089064719122,1.1600320598450498
2023-07-19 04:00:00,1.12296,1.12313,1.12218,1.12249,1837,0,-0.0004185367243713,-0.0004186243353125,0.0009500000000000064,0.001505000000000026,0.001772723214285721,0.0013419940476190615,0.8489763026014369,1.1214654809163769
2023-07-19 05:00:00,1.12252,1.12255,1.12163,1.12217,1734,0,-0.0002850804906948,-0.0002851211338625,0.0009200000000000319,0.001237142857142873,0.0017681250000000084,0.001341845238095252,0.6996919658637637,0.9219713436543517
2023-07-19 06:00:00,1.12217,1.12266,1.12203,1.12261,1177,0,0.0003920974540401,0.0003920206039212,0.0006299999999999084,0.0010735714285714357,0.0017498660714285802,0.0013402678571428704,0.6135163405362665,0.8010125907667685
2023-07-19 07:00:00,1.12261,1.12266,1.12199,1.12218,872,0,-0.0003830359608414,-0.000383109337853,0.0006699999999999484,0.0010135714285714231,0.0017087946428571501,0.0013406101190476317,0.5931499333803533,0.7560523482334025
2023-07-19 08:00:00,1.12217,1.12357,1.12203,1.12352,1386,0,0.0011941043326384,0.0011933919571039,0.0015399999999998748,0.0009499999999999906,0.0016519642857142913,0.00134215773809525,0.5750729650848481,0.7078154623972903
2023-07-19 09:00:00,1.12355,1.12356,1.11958,1.1213,7724,0,-0.001975932782683,-0.0019778875132324,0.0039799999999998725,0.0010942857142856985,0.0016026339285714322,0.0013455208333333442,0.6828045349452517,0.8132803946073098
2023-07-19 10:00:00,1.12131,1.12373,1.12126,1.12271,5933,0,0.0012574690091859,0.0012566790571888,0.0024699999999999722,0.001187142857142847,0.001555982142857145,0.0013500000000000103,0.7629540368393796,0.8793650793650651
2023-07-19 11:00:00,1.1227,1.12324,1.12202,1.12323,3744,0,0.0004631650203523,0.0004630577925425,0.0012199999999999989,0.0011507142857142747,0.001500803571428573,0.001353883928571438,0.7667321077993849,0.8499357008606052
2023-07-19 12:00:00,1.12321,1.12402,1.12257,1.12296,2923,0,-0.0002403781950268,-0.0002404070904958,0.0014499999999999513,0.001208571428571416,0.00144857142857143,0.0013582142857142944,0.8343195266272095,0.8898238232973819
2023-07-19 13:00:00,1.12296,1.12296,1.12158,1.12161,2601,0,-0.0012021799529813,-0.0012029031509685,0.0013799999999999368,0.0012714285714285425,0.0013952678571428573,0.00136254464285715,0.9112433608497904,0.9331280102224437
2023-07-19 14:00:00,1.12161,1.122,1.12101,1.12132,2400,0,-0.0002585568958906,-0.0002585903274875,0.0009900000000000464,0.0012978571428571126,0.0013472767857142848,0.001368392857142863,0.9633188641107837,0.9484536082473966
2023-07-19 15:00:00,1.1213,1.12241,1.12088,1.12171,4939,0,0.0003478043734168,0.0003477439034965,0.0015299999999998093,0.001359285714285674,0.0013084374999999965,0.0013742113095238139,1.0388617830700189,0.9891387917311554
2023-07-19 16:00:00,1.12171,1.12247,1.12133,1.12137,5500,0,-0.0003031086466198,-0.0003031545933304,0.001140000000000141,0.0013892857142856802,0.0012832589285714225,0.001376755952380955,1.0826230648808275,1.0091009317105593
2023-07-19 17:00:00,1.12137,1.12144,1.11744,1.11908,8314,0,-0.0020421448763565,-0.0020442328973831,0.0040000000000000036,0.001633571428571393,0.0012828124999999912,0.0013830208333333348,1.2734296154515208,1.1811618373341384
2023-07-19 18:00:00,1.11908,1.11994,1.11896,1.11941,4922,0,0.0002948850841761,0.0002948416141153,0.0009799999999999809,0.0016357142857142484,0.001284866071428559,0.0013889732142857141,1.2730620895729654,1.177642785973682
2023-07-19 19:00:00,1.11942,1.11952,1.11801,1.11921,3758,0,-0.0001786655470291,-0.0001786815096193,0.0015100000000001224,0.0016778571428571118,0.0012928124999999843,0.0013965773809523794,1.2978348699885964,1.2014064997335965
2023-07-19 20:00:00,1.11921,1.11997,1.11902,1.11991,2408,0,0.0006254411593891,0.0006252456525816,0.0009500000000000064,0.0017007142857142618,0.0013050446428571239,0.0014034374999999974,1.3031847569527595,1.2118204663294696
2023-07-19 21:00:00,1.11991,1.12021,1.11951,1.12018,1454,0,0.0002410908019394,0.0002410617442223,0.0006999999999999229,0.001702857142857117,0.001334151785714264,0.0014103720238095201,1.276359377614189,1.2073815377148314
2023-07-19 22:00:00,1.12018,1.1205,1.11984,1.12037,1790,0,0.0001696155974932,0.0001696012143942,0.000660000000000105,0.0016399999999999906,0.001369553571428549,0.0014171279761904718,1.1974705000326096,1.157270216631136
2023-07-19 23:00:00,1.12037,1.12045,1.11986,1.11986,662,0,-0.0004552067620517,-0.0004553104001022,0.0005899999999998684,0.0013978571428571332,0.0013935714285714057,0.0014195535714285662,1.0030753459764319,0.9847160198754606
2023-07-20 00:00:00,1.11991,1.12024,1.11941,1.11997,637,0,9.822656403457586e-05,9.822174012152318e-05,0.0008299999999998864,0.00128071428571427,0.0014142410714285483,0.0014206398809523755,0.9055841409135427,0.9015052321744611
2023-07-20 01:00:00,1.12001,1.12036,1.1199,1.12032,515,0,0.00031250837076,0.00031245955019,0.000460000000000127,0.0012264285714285647,0.0014224999999999774,0.0014218303571428513,0.8621641978408325,0.8625702533831505
2023-07-20 02:00:00,1.12032,1.12051,1.12021,1.12049,488,0,0.0001517423593258,0.0001517308476185,0.00029999999999996696,0.0011442857142857088,0.0014198214285714062,0.0014224404761904704,0.8059363602062722,0.8044524417290868
2023-07-20 03:00:00,1.12049,1.12202,1.12039,1.12182,2288,0,0.0011869806959454,0.0011862767913182,0.0016300000000000203,0.0011621428571428577,0.0014205357142856928,0.001423586309523804,0.8181018227529984,0.8163487168766042
2023-07-20 04:00:00,1.12181,1.12285,1.12156,1.12256,2787,0,0.0006596423668681,0.000659424898471,0.0012900000000000134,0.0011835714285714266,0.0014189732142856934,0.001423869047619042,0.8341041371716328,0.8312361523347704
2023-07-20 05:00:00,1.12256,1.1229,1.12209,1.12252,1504,0,-3.56328392246974e-05,-3.5633474089394406e-05,0.0008099999999999774,0.0011321428571428674,0.0014102678571428387,0.001424657738095233,0.8027856916745983,0.7946770840949786
